Image,PSNR,SSIM,MSE,MAE,Inference_Time_sec,FPS
frame_003291.jpg,14.653568778671147,0.6357112,0.03424862356745064,0.12299873,8.427253049012506,0.11866262875744292
frame_000177.jpg,16.332418492420867,0.62066114,0.023267951547110786,0.10422352,8.557811692007817,0.11685230243309805
frame_002922.jpg,16.123037110895424,0.6498942,0.024417224086467546,0.12139637,8.304515984025784,0.12041640980926013
frame_000063.jpg,16.85996273308079,0.6526135,0.020606475956632113,0.11074008,8.427830494008958,0.11865449841579799
frame_000253.jpg,16.158234955698898,0.6628366,0.024220131927872337,0.12733015,8.323049407976214,0.1201482715027105
frame_000220.jpg,15.939248743812497,0.66026545,0.02547270849360101,0.13784203,8.481120251002721,0.11790895193141143
frame_000223.jpg,15.483611800724823,0.6607068,0.02829038253609323,0.14566374,8.47306810398004,0.11802100345803566
frame_003057.jpg,15.292545838537258,0.63287437,0.029562789848595356,0.15302934,8.239634767000098,0.12136460271334114
frame_001657.jpg,16.662106996119913,0.64399403,0.02156697825181671,0.102573335,8.524696908978513,0.11730622339742831
frame_001487.jpg,23.221131548393256,0.8888243,0.004763068695267773,0.05504985,8.58845917598228,0.11643532087763903
frame_000958.jpg,23.970757353976385,0.9292133,0.0040079681769880264,0.05697375,8.571804215986049,0.11666155395092234
frame_003055.jpg,15.691791497811614,0.63853055,0.02696626823879891,0.10943915,8.38527674798388,0.11925664829612638
frame_001006.jpg,15.342858873201939,0.8393933,0.02922228100587806,0.16779418,8.627816856984282,0.11590417559576413
frame_000363.jpg,15.506927181071571,0.6663335,0.028138910743292014,0.11470003,8.336897630011663,0.11994869607132276
frame_000281.jpg,17.07078436865929,0.653838,0.019630057111501086,0.10881857,8.403970554994885,0.1189913735960976
frame_003241.jpg,15.178749186521083,0.623802,0.03034765102393327,0.15165024,8.551773765007965,0.11693480527885183
frame_001734.jpg,15.460973749724074,0.6414527,0.028438234104833683,0.13896888,8.518572861008579,0.11739055547405418
